2457563.66099   10.286385317118825    11.536654156507398  42.24341162255814      3.7581732239628254 0.8152253913607472 0.00291740235163348   0.704575931654799  0.00246621976346432   0.6035936687824356 0.0022129987052624286 1.0009545257700072 0.0036230005470913903 0.44043592 0.0011405445575146755 0.7694159  0.0024186287601109147 0.729418   0.0020410936666950766  -1.67299              4.404179999999999  4.23789762 0.02800883 23.31766326 0.10795315
2457569.588     38.63091194629515     10.165379684768428  -1.9555282048712779    1.1192582625934042 0.8069543387294722 0.0023533674533168444 0.6894513502540426 0.001948799404793667  0.5914115327048409 0.0017565095975057936 0.9493589922687183 0.003275057636348241  0.42717662 0.0009948253882691939 0.76914907 0.001962772599683111  0.72525626 0.0016157912492452148  -3.8412300000000004   3.7227200000000003 4.23075073 0.02798086 23.89195107 0.11077158
2457575.61747   46.98336650005316     12.897792823918861  -4.141866025694477     1.952144997053196  0.8155426555137594 0.003179357908220517  0.6881321211711936 0.002753182096834801  0.5982598527078973 0.0024606199024088133 0.9480380361266288 0.0037884238164973202 0.42661533 0.0012273905834450365 0.76852465 0.0027031671288401016 0.72342235 0.002263690511390862   -4.3661               4.7138800000000005 4.21666295 0.02754039 23.84835069 0.1090783 
2457584.59445   21.70912714740658     15.494210472263996  -8.05668526985447      1.9095935357852907 0.8179625452133488 0.003279818858663821  0.6843364112992635 0.002785378711926644  0.5864671184526274 0.00254824502180105   0.9543255881100646 0.004452272275599279  0.42489177 0.0013942494316395064 0.76306766 0.0027655775894594252 0.7289679  0.0022871748300683408  -8.784419999999999    5.12549            4.23746677 0.02591706 23.94511815 0.10272726
2457591.51688   -1.3536342974790918   15.60780197523722   -1.8562368229484487    1.5167088837997762 0.8120005430998195 0.0027724661110923397 0.6935964263514816 0.002305028326073143  0.5936215697807696 0.002058796734230641  0.9598391700285405 0.0040969302605994296 0.43020794 0.001253804020109675  0.76305455 0.0022925059178916136 0.7360038  0.001907615175665258   -4.476319999999999    4.572030000000001  4.22693121 0.02839906 23.86080334 0.11234489
2457594.58057   14.974118371879       12.063931258618569   1.2150235401878589    1.4347735896480691 0.8135544598129022 0.002324269551768659  0.6928166619049696 0.0019520825044420933 0.5936657285434224 0.0017308160099121282 0.9469941335478144 0.003346207785913176  0.4276592  0.0010296523484277305 0.7721577  0.001971382979309602  0.726479   0.0016036380710679127  -1.23295              3.82901            4.23195849 0.02708989 23.8694835  0.10711655
2457596.52948   -1.100392455288003    14.537810938896003  -7.034978151085153     1.7180438123213115 0.8063864436396463 0.0028433960803412052 0.6859287533949802 0.0023985463473385166 0.587004614906815  0.002175642455816415  0.9508266821378554 0.004297637528901554  0.427566   0.00132486988248982   0.7663074  0.0024378887927225877 0.72773045 0.0019950994190375882  -3.16855              4.7620700000000005 4.22607463 0.02714137 23.92549675 0.10769141
2457597.44527   -4.327703565854521    10.241533938806306  -1.9205570284907147    1.5855551464946145 0.8148916242202637 0.00240056004433206   0.6924975907847039 0.002013423085186943  0.5876699915480615 0.0018081036906671354 0.945664033705953  0.0035849375515103203 0.42767203 0.001091875921117261  0.7675628  0.0020287603976115167 0.7257969  0.0016491028249313706  -3.10831              3.9943299999999997 4.23684095 0.02712152 23.93818871 0.10747949
2457610.51532   39.561704297835064    12.54777078145392   -1.0473224733526414    1.4354110259417008 0.8154693162993497 0.0024860479813905234 0.69986434737525   0.0020414666183706234 0.5961665605250291 0.0018018047618365385 0.9799458486401798 0.003484238246197199  0.42690548 0.0010703437703998794 0.7635323  0.002040501419091389  0.72451276 0.001645468421627129   -1.39021              3.9284999999999997 4.24692432 0.02753091 23.88762871 0.1086795 
2457612.45812    1.403254144893067    14.476170373650437  -2.1248624873598585    1.5103866297085429 0.8096217148192468 0.002941529543416393  0.692981226380787  0.002464757017875823  0.5987287183432968 0.002189173594278356  0.9547654750586176 0.004364040978842087  0.42818913 0.0013204862127107165 0.7665426  0.0024523847741349126 0.7341028  0.001974946189817711   -6.76178              4.8053             4.23165708 0.02639047 23.84791823 0.10425699
